2022-09-09 13:55:55.255580-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.275474-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.295714-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.315726-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.335815-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.355757-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.375889-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.396439-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.416395-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.436478-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.456566-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.476617-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.496726-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.516703-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.536785-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.556949-07:00,-0.3999999999999999,-1.1,1.1999999999999318,-0.03300000000000014,-0.09299999999999997,0.03599999999999999,0,-50
2022-09-09 13:55:55.576873-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.596919-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.617012-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.637075-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.657143-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.677209-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.702031-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.717380-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.737524-07:00,-0.5,-0.8999999999999999,0.7999999999999545,-0.025000000000000133,-0.08400000000000007,0.03899999999999999,0,-50
2022-09-09 13:55:55.757730-07:00,-1.1,0.10000000000000053,0.39999999999997726,0.010000000000000009,-0.07200000000000006,-0.0040000000000000036,0,-50
2022-09-09 13:55:55.777627-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.797735-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.817783-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.837864-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.858411-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.878216-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.898234-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.918154-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.938219-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.958542-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.978392-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:55.998436-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.018540-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.038642-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.058703-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.078781-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.098879-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.118950-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.139008-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.159084-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.179199-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.201617-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.219555-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.239746-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0,-50
2022-09-09 13:55:56.260015-07:00,-1.0,-0.2999999999999998,1.6000000000000227,0.028000000000000025,-0.08599999999999985,-0.0040000000000000036,0,-50
2022-09-09 13:55:56.279879-07:00,-1.0,-0.2999999999999998,1.6000000000000227,0.028000000000000025,-0.08599999999999985,-0.0040000000000000036,0,-50
2022-09-09 13:55:56.299673-07:00,-1.0,-0.2999999999999998,1.6000000000000227,0.028000000000000025,-0.08599999999999985,-0.0040000000000000036,0,-50
2022-09-09 13:55:56.319948-07:00,-1.0,-0.2999999999999998,1.6000000000000227,0.028000000000000025,-0.08599999999999985,-0.0040000000000000036,0,-50
2022-09-09 13:55:56.339892-07:00,-1.0,-0.2999999999999998,1.6000000000000227,0.028000000000000025,-0.08599999999999985,-0.0040000000000000036,0,-50
2022-09-09 13:55:56.360224-07:00,-1.0,-0.2999999999999998,1.6000000000000227,0.028000000000000025,-0.08599999999999985,-0.0040000000000000036,0,-50
2022-09-09 13:55:56.380010-07:00,-1.0,-0.2999999999999998,1.6000000000000227,0.028000000000000025,-0.08599999999999985,-0.0040000000000000036,0,-50
2022-09-09 13:55:56.400263-07:00,-1.1,0.10000000000000053,0.2999999999999545,-0.01200000000000001,-0.08200000000000007,-0.006000000000000005,0,-50
2022-09-09 13:55:56.420635-07:00,-1.1,0.10000000000000053,0.2999999999999545,-0.01200000000000001,-0.08200000000000007,-0.006000000000000005,0,-50
2022-09-09 13:55:56.440786-07:00,-0.7000000000000002,0.5000000000000004,0.7999999999999545,-0.028999999999999915,-0.06099999999999994,-0.01100000000000001,0,-50
2022-09-09 13:55:56.460457-07:00,-0.7000000000000002,0.5000000000000004,0.7999999999999545,-0.028999999999999915,-0.06099999999999994,-0.01100000000000001,0,-50
2022-09-09 13:55:56.480610-07:00,-0.7000000000000002,0.5000000000000004,1.1000000000000227,-0.02200000000000002,-0.04299999999999993,-0.01100000000000001,0,-50
2022-09-09 13:55:56.500599-07:00,-0.7000000000000002,0.5000000000000004,1.1000000000000227,-0.02200000000000002,-0.04299999999999993,-0.01100000000000001,0,-50
2022-09-09 13:55:56.520645-07:00,-0.5,0.20000000000000018,0.10000000000002274,-0.01200000000000001,-0.03600000000000003,-0.009000000000000008,0,-50
2022-09-09 13:55:56.541090-07:00,-0.5,0.20000000000000018,0.10000000000002274,-0.01200000000000001,-0.03600000000000003,-0.009000000000000008,0,-50
2022-09-09 13:55:56.561105-07:00,-0.7000000000000002,0.5000000000000004,-0.10000000000002274,-0.03200000000000003,-0.03499999999999992,-0.010000000000000009,0,-50
2022-09-09 13:55:56.581219-07:00,-0.7000000000000002,0.5000000000000004,-0.10000000000002274,-0.03200000000000003,-0.03499999999999992,-0.010000000000000009,0,-50
2022-09-09 13:55:56.601353-07:00,-0.7000000000000002,0.5000000000000004,-0.10000000000002274,-0.03200000000000003,-0.03499999999999992,-0.010000000000000009,0,-50
2022-09-09 13:55:56.622630-07:00,-0.7000000000000002,0.7000000000000002,0.6000000000000227,-0.040999999999999925,-0.04499999999999993,-0.01100000000000001,0,-50
2022-09-09 13:55:56.641608-07:00,-0.7000000000000002,0.7000000000000002,0.6000000000000227,-0.040999999999999925,-0.04499999999999993,-0.01100000000000001,0,-50
2022-09-09 13:55:56.661487-07:00,-0.8,0.5000000000000004,1.1000000000000227,-0.040000000000000036,-0.06000000000000005,-0.01200000000000001,0,-50
2022-09-09 13:55:56.681679-07:00,-0.8,0.5000000000000004,1.1000000000000227,-0.040000000000000036,-0.06000000000000005,-0.01200000000000001,0,-50
2022-09-09 13:55:56.701541-07:00,-0.6000000000000001,0.5000000000000004,0.7999999999999545,-0.06099999999999994,-0.07200000000000006,-0.01100000000000001,0,-50
2022-09-09 13:55:56.721636-07:00,-0.6000000000000001,0.5000000000000004,0.7999999999999545,-0.06099999999999994,-0.07200000000000006,-0.01100000000000001,0,-50
